SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,FantasyPointsAllowed,QuarterbackFantasyPointsAllowed,RunningbackFantasyPointsAllowed,WideReceiverFantasyPointsAllowed,TightEndFantasyPointsAllowed,KickerFantasyPointsAllowed,BlockedKickReturnYards,FieldGoalReturnYards,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,IsGameOver,FantasyPoints,Stadium,Temperature,Humidity,WindSpeed,ThirdDownAttempts,ThirdDownConversions,FourthDownAttempts,FourthDownConversions,PointsAllowedByDefenseSpecialTeams,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,OffensiveYardsAllowed,YahooSalary,PlayerID,FantasyPointsYahoo,HeAy
1,2008,17,2008-12-28,CLE,PIT,31,0,39,33,0,0,2,0,0,0,0,1,3,0,0,0,1,6,0,6,4,60,0,22,0,0,67.62,12.22,31.5,11.4,5.5,7,0,0,5,4,0,0,TRUE,1,Heinz Field,48,50,22,12,7,0,0,25,\N,\N,\N,\N,0,2,2,369,\N,8,2,AWAY
1,2008,17,2008-12-28,DAL,PHI,44,0,37,11,1,9,3,1,1,0,0,0,0,0,0,0,2,4,0,4,7,143,0,37,0,0,76.2,21.2,24.6,7.4,9,14,0,0,1,5,0,0,TRUE,-1,Lincoln Financial Field,62,68,17,14,7,0,0,32,\N,\N,\N,\N,0,2,2,303,\N,48,2,AWAY
1,2008,17,2008-12-28,DEN,SD,52,0,52,14,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,171,0,24,0,0,117.88,17.38,64.4,13.5,12.6,10,0,0,2,2,0,0,TRUE,-2,Qualcomm Stadium,58,46,8,11,7,2,2,52,\N,\N,\N,\N,0,-2,-2,491,\N,49,-2,AWAY
1,2008,17,2008-12-28,DET,GB,31,0,46,8,3,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,68,0,23,0,0,105.22,24.22,35.6,29.5,8.9,7,0,0,6,3,0,0,TRUE,4,Lambeau Field,22,71,13,12,5,2,0,31,\N,\N,\N,\N,0,4,4,484,\N,11,4,AWAY
1,2008,17,2008-12-28,GB,DET,21,0,49,7,1,5,7,0,0,0,0,2,60,0,0,0,3,20,0,14,4,91,0,45,0,0,66.1,13,17.7,31.5,0.9,3,0,0,5,6,0,0,TRUE,5,Lambeau Field,22,71,13,17,5,5,4,21,\N,\N,\N,\N,0,5,5,316,\N,12,5,HOME
1,2008,17,2008-12-28,HOU,CHI,24,0,37,7,2,19,8,2,1,0,0,0,0,0,0,0,2,16,0,12,4,99,0,39,0,0,73.06,23.96,12,21.4,9.7,6,0,0,2,3,0,0,TRUE,4,Reliant Stadium,46,57,11,10,2,1,1,24,\N,\N,\N,\N,0,4,4,294,\N,13,4,HOME
1,2008,17,2008-12-28,IND,TEN,0,0,32,11,3,20,1,1,0,0,0,0,0,0,0,0,1,10,0,10,1,22,0,22,0,0,16.98,4.98,7.2,3.1,1.7,0,0,0,5,4,0,0,TRUE,13,Lucas Oil Stadium,36,69,19,10,3,0,0,0,\N,\N,\N,\N,0,13,13,125,\N,14,13,HOME
1,2008,17,2008-12-28,JAX,BAL,27,0,52,15,3,18,5,0,0,0,0,0,0,0,0,0,1,11,0,11,5,97,0,27,0,0,82.28,16.48,33.5,20.8,2.5,9,0,0,3,6,0,0,TRUE,3,M&T Bank Stadium,62,60,18,14,6,0,0,27,\N,\N,\N,\N,0,3,3,431,\N,52,3,AWAY
1,2008,17,2008-12-28,KC,CIN,16,0,42,29,1,4,6,1,0,-8,0,0,0,0,0,0,2,15,0,13,5,80,0,20,0,0,54.46,8.06,22.5,11.2,2.7,10,0,0,1,3,0,0,TRUE,2,Paul Brown Stadium,43,56,17,16,7,1,0,16,\N,\N,\N,\N,0,2,2,329,\N,55,2,AWAY
1,2008,17,2008-12-28,MIA,NYJ,17,1,38,11,0,0,8,1,1,-25,0,3,28,1,1,0,2,25,0,16,2,43,0,27,0,0,59.14,9.52,17.3,25.62,3.7,3,0,0,3,3,1,0,TRUE,15,The Meadowlands,65,85,15,13,7,0,0,17,\N,\N,\N,\N,0,17,17,331,\N,64,17,AWAY
1,2008,17,2008-12-28,MIN,NYG,19,0,42,20,2,7,2,0,0,0,0,0,0,0,0,0,1,10,0,10,5,132,0,38,0,0,70.56,14.66,14.3,22.2,4.4,15,0,0,5,7,0,0,TRUE,3,Metrodome,68,40,0,12,4,0,0,19,\N,\N,\N,\N,0,3,3,357,\N,67,3,HOME
1,2008,17,2008-12-28,NE,BUF,0,0,47,18,2,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.02,5.12,14.1,8.4,4.4,0,0,0,4,3,0,0,TRUE,14,Ralph Wilson Stadium,39,74,30,17,9,2,0,0,\N,\N,\N,\N,0,14,14,276,\N,21,14,AWAY
1,2008,17,2008-12-28,NO,CAR,33,0,55,15,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,0,42,0,0,89.4,14,29.4,31,0,15,0,0,4,3,0,0,TRUE,0,Louisiana Superdome,60,76,0,12,6,0,0,27,\N,\N,\N,\N,0,1,1,478,\N,69,1,HOME
1,2008,17,2008-12-28,NYG,MIN,20,0,36,18,2,21,3,1,0,0,0,1,47,0,0,0,3,11,0,8,3,101,0,58,0,0,66.46,11.16,19.6,24.8,2.9,8,0,0,4,8,0,0,TRUE,5,Metrodome,68,40,0,13,7,1,0,20,\N,\N,\N,\N,0,5,5,328,\N,75,5,AWAY
1,2008,17,2008-12-28,NYJ,MIA,24,0,50,22,1,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,101,0,27,0,0,64.6,14.2,15.4,18,11,6,0,0,2,2,0,0,TRUE,3,The Meadowlands,65,85,15,14,6,2,1,18,\N,\N,\N,\N,0,4,4,319,\N,82,4,HOME
1,2008,17,2008-12-28,OAK,TB,24,0,38,13,1,2,3,0,0,0,0,1,0,0,0,0,4,67,0,31,5,99,0,41,0,0,74.48,13.28,28,24.4,2.8,6,0,0,4,4,0,0,TRUE,3,Raymond James Stadium,77,61,5,15,6,2,1,24,\N,\N,\N,\N,0,3,3,380,\N,83,3,AWAY
1,2008,17,2008-12-28,PHI,DAL,6,2,39,4,4,22,11,4,4,169,2,1,23,0,0,0,2,24,0,21,2,22,0,17,0,0,39.32,2.74,7.7,14.8,8.08,6,0,0,5,7,2,0,TRUE,33,Lincoln Financial Field,62,68,17,14,5,1,1,6,\N,\N,\N,\N,0,33,33,298,\N,26,33,HOME
1,2008,17,2008-12-28,PIT,CLE,0,1,34,30,3,7,6,1,0,0,0,2,50,1,0,0,4,16,0,8,1,24,0,24,0,0,10.24,-3.08,9.8,2.72,0.8,0,0,0,4,2,1,0,TRUE,23,Heinz Field,48,50,22,13,3,2,1,0,\N,\N,\N,\N,0,23,23,126,\N,28,23,HOME
1,2008,17,2008-12-28,SD,DEN,21,0,39,7,0,0,8,1,0,0,0,2,4,0,0,0,2,16,0,8,4,96,0,29,0,0,74.24,15.04,23.7,19.1,15.4,1,0,0,0,3,0,0,TRUE,4,Qualcomm Stadium,58,46,8,8,3,3,1,21,\N,\N,\N,\N,0,4,4,406,\N,84,4,HOME
1,2008,17,2008-12-28,SEA,ARI,34,0,39,8,1,0,4,2,1,0,0,1,16,0,0,0,1,0,0,0,6,176,0,37,0,0,105.54,25.74,14.1,53.3,2.4,10,0,0,3,0,0,0,TRUE,4,University of Phoenix Stadium,70,40,0,12,6,0,0,34,\N,\N,\N,\N,0,4,4,457,\N,90,4,AWAY
1,2008,17,2008-12-28,SF,WAS,24,0,42,16,1,13,6,1,1,-7,0,0,0,0,0,0,2,43,0,35,4,84,0,29,0,0,60.34,20.14,13.3,15.2,5.7,6,0,0,3,5,0,0,TRUE,3,Candlestick Park,50,83,5,13,5,2,2,24,\N,\N,\N,\N,0,3,3,268,\N,93,3,HOME
1,2008,17,2008-12-28,STL,ATL,31,0,36,10,1,6,4,1,1,0,0,2,24,0,0,0,0,0,0,0,3,53,0,22,0,0,77.7,6.3,44.6,19.8,0,7,0,0,1,1,0,0,TRUE,6,Georgia Dome,68,100,0,10,2,0,0,31,\N,\N,\N,\N,0,6,6,417,\N,32,6,AWAY
1,2008,17,2008-12-28,TB,OAK,31,0,46,16,1,3,1,1,0,0,0,1,84,0,0,0,2,16,0,13,3,78,0,30,0,0,76.92,12.12,32.6,21.8,3.4,7,0,0,5,2,0,0,TRUE,2,Raymond James Stadium,77,61,5,13,6,0,0,31,\N,\N,\N,\N,0,2,2,337,\N,95,2,HOME
1,2008,17,2008-12-28,TEN,IND,23,0,52,12,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,169,0,50,0,0,71.32,15.72,28.7,8.8,7.1,11,0,0,4,2,0,0,TRUE,1,Lucas Oil Stadium,36,69,19,14,8,0,0,23,\N,\N,\N,\N,0,1,1,390,\N,34,1,AWAY
1,2008,17,2008-12-28,WAS,SF,27,0,43,6,1,7,3,2,0,0,0,1,31,0,0,0,2,6,0,8,5,143,0,43,0,0,75.4,18.6,23.3,19.8,4.7,9,0,0,2,3,0,0,TRUE,3,Candlestick Park,50,83,5,10,4,0,0,27,\N,\N,\N,\N,0,3,3,359,\N,97,3,AWAY
1,2014,1,2009-09-13,ARI,SF,20,0,46,7,4,27,5,2,1,0,0,0,0,0,0,0,5,55,0,27,3,62,0,24,0,0,53.36,10.36,16.7,12.6,5.7,8,0,0,6,11,0,0,TRUE,7,University of Phoenix Stadium,70,40,0,18,7,0,0,20,\N,\N,\N,\N,0,7,7,203,\N,1,7,HOME
1,2014,1,2009-09-13,ATL,MIA,7,0,44,6,4,13,2,3,3,53,0,1,39,0,0,0,3,31,0,18,2,20,0,14,0,0,37.24,7.04,17.6,12.5,-0.9,1,0,0,4,4,0,0,TRUE,16,Georgia Dome,70,40,0,11,4,1,1,7,\N,\N,\N,\N,0,16,16,259,\N,2,16,HOME
1,2014,1,2009-09-13,BAL,KC,24,0,34,10,3,18,4,1,0,0,0,0,0,0,0,0,3,9,0,7,4,79,0,25,0,0,55.68,15.28,6.2,19.2,7,8,0,0,3,8,0,0,TRUE,3,M&T Bank Stadium,76,68,5,10,2,2,1,24,\N,\N,\N,\N,0,3,3,188,\N,36,3,HOME
1,2014,1,2009-09-14,BUF,NE,25,1,58,28,1,10,2,0,0,12,0,1,26,1,0,0,1,5,0,5,4,97,0,33,0,0,91.22,22.02,18.4,23.4,20.4,7,0,0,6,4,1,0,TRUE,9,Gillette Stadium,70,53,5,16,10,2,0,25,\N,\N,\N,\N,0,9,9,441,\N,37,9,AWAY
1,2014,1,2009-09-13,CAR,PHI,38,0,44,6,2,20,5,1,1,0,0,1,10,0,1,0,2,33,0,26,5,120,0,33,0,0,62.78,17.18,18.7,9.2,9.7,8,0,0,1,3,0,0,TRUE,2,Bank of America Stadium,82,61,5,13,5,2,1,32,\N,\N,\N,\N,0,7,7,267,\N,5,7,HOME
1,2014,1,2009-09-13,CHI,GB,21,0,39,8,4,34,2,0,0,0,0,0,0,0,0,1,2,15,0,10,5,124,0,27,0,0,62.36,14.06,15.4,22.5,1.4,9,0,0,9,9,0,0,TRUE,6,Lambeau Field,76,59,0,14,4,0,0,21,\N,\N,\N,\N,0,6,6,226,\N,38,6,AWAY
1,2014,1,2009-09-13,CIN,DEN,12,0,25,26,3,16,8,0,0,-34,0,0,0,0,0,0,5,49,0,14,2,48,0,29,0,0,57.52,14.02,8.9,21.7,6.9,6,0,0,5,5,0,0,TRUE,7,Paul Brown Stadium,73,47,7,12,3,0,0,12,\N,\N,\N,\N,0,7,7,302,\N,7,7,HOME
1,2014,1,2009-09-13,CLE,MIN,34,1,50,10,4,25,1,0,0,0,0,0,0,0,0,0,3,67,1,67,7,140,0,27,0,0,75.9,8.3,41,13.5,3.1,10,0,0,6,9,0,1,TRUE,9,Cleveland Browns Stadium,70,40,6,14,6,0,0,34,\N,\N,\N,\N,0,9,9,310,\N,8,9,HOME
1,2014,1,2009-09-13,DAL,TB,21,0,52,13,0,0,3,0,0,0,0,0,0,0,1,0,2,3,0,3,3,70,0,36,0,0,81.04,15.34,31.2,17.7,13.8,3,0,0,9,2,0,0,TRUE,0,Raymond James Stadium,85,82,6,13,5,2,1,21,\N,\N,\N,\N,0,2,2,450,\N,48,2,AWAY
1,2014,1,2009-09-13,DEN,CIN,7,0,34,36,3,26,7,0,0,0,0,2,5,0,0,0,3,17,0,10,2,17,0,17,0,0,46.18,6.08,19.2,18,1.9,1,0,0,4,6,0,0,TRUE,11,Paul Brown Stadium,73,47,7,15,5,2,1,7,\N,\N,\N,\N,0,11,11,307,\N,49,11,AWAY
1,2014,1,2009-09-13,DET,NO,45,1,55,10,0,0,7,2,2,65,1,1,26,0,1,0,2,55,0,43,5,180,0,87,0,0,128.82,36.32,26.7,40.2,16.6,9,0,0,2,2,1,0,TRUE,8,Louisiana Superdome,81,73,0,13,9,0,0,45,\N,\N,\N,\N,0,10,10,515,\N,11,10,AWAY
1,2014,1,2009-09-13,GB,CHI,15,0,45,20,2,11,7,0,0,0,0,4,129,0,0,0,2,14,0,14,4,124,0,46,0,0,56.38,8.68,7.8,29.8,3.1,7,0,0,4,7,0,0,TRUE,11,Lambeau Field,76,59,0,15,4,3,1,15,\N,\N,\N,\N,0,11,11,352,\N,12,11,HOME
1,2014,1,2009-09-13,HOU,NYJ,24,0,54,15,0,0,5,1,0,48,0,1,14,0,0,0,0,0,0,0,5,118,0,32,0,0,83.08,13.48,31.3,22.9,9.4,6,0,0,3,3,0,0,TRUE,2,Reliant Stadium,77,88,0,18,10,2,2,24,\N,\N,\N,\N,0,2,2,462,\N,13,2,HOME
1,2014,1,2009-09-13,IND,JAX,12,0,40,15,1,8,6,0,0,0,0,0,0,0,0,0,1,5,0,5,3,82,0,39,0,0,40.48,6.28,19.5,6.4,2.3,6,0,0,7,1,0,0,TRUE,5,Lucas Oil Stadium,74,46,8,15,6,2,1,12,\N,\N,\N,\N,0,5,5,228,\N,14,5,HOME
1,2014,1,2009-09-13,JAX,IND,14,0,53,15,1,7,3,1,1,5,0,1,0,0,0,0,0,0,0,0,2,54,0,28,0,0,63.24,13.64,16.6,26.1,4.9,2,0,0,2,2,0,0,TRUE,6,Lucas Oil Stadium,74,46,8,14,8,2,0,14,\N,\N,\N,\N,0,6,6,365,\N,52,6,AWAY
1,2014,1,2009-09-13,KC,BAL,38,1,64,16,1,4,7,1,0,0,0,1,70,0,1,0,1,0,0,0,6,118,0,25,1,0,110.78,24.08,41.7,23.6,13.4,8,0,0,0,2,0,1,TRUE,5,M&T Bank Stadium,76,68,5,17,10,1,1,38,\N,\N,\N,\N,0,7,7,501,\N,55,7,AWAY
1,2014,1,2009-09-13,MIA,ATL,19,0,44,7,2,16,5,1,0,0,0,0,0,0,0,0,2,11,0,7,5,92,0,21,0,0,65.86,16.76,20.5,8.3,13.3,7,0,0,5,5,0,0,TRUE,3,Georgia Dome,70,40,0,15,6,0,0,19,\N,\N,\N,\N,0,3,3,281,\N,64,3,AWAY
1,2014,1,2009-09-13,MIN,CLE,20,0,44,9,4,20,4,1,1,0,0,1,0,0,0,0,2,54,0,36,4,99,0,41,0,0,51.6,10.3,12.5,7.4,13.4,8,0,0,10,5,0,0,TRUE,9,Cleveland Browns Stadium,70,40,6,12,3,1,0,20,\N,\N,\N,\N,0,9,9,268,\N,67,9,AWAY
1,2014,1,2009-09-14,NE,BUF,24,0,35,18,4,26,4,2,1,0,0,0,0,0,0,0,2,21,0,11,5,147,0,52,0,0,64.68,18.98,20.8,7.5,11.4,6,0,0,8,4,0,0,TRUE,6,Gillette Stadium,70,53,5,10,4,1,1,18,\N,\N,\N,\N,0,7,7,276,\N,21,7,HOME
1,2014,1,2009-09-13,NO,DET,27,0,34,8,1,7,10,0,0,0,0,3,92,0,0,0,3,11,0,11,6,148,0,42,0,0,47,8.2,14.5,14.2,1.1,9,0,0,5,3,0,0,TRUE,7,Louisiana Superdome,81,73,0,14,3,2,2,21,\N,\N,\N,\N,0,7,7,231,\N,69,7,HOME
1,2014,1,2009-09-13,NYG,WAS,17,1,41,14,3,25,4,2,1,37,1,1,0,0,0,0,1,0,0,0,3,41,0,17,0,0,48.24,10.04,9.4,11,12.8,5,0,0,5,6,1,0,TRUE,14,Giants Stadium,80,41,8,12,5,1,1,17,\N,\N,\N,\N,0,14,14,272,\N,75,14,HOME
1,2014,1,2009-09-13,NYJ,HOU,7,0,31,10,2,21,3,2,1,7,0,1,0,0,0,0,3,34,0,18,1,20,0,20,0,0,24.04,5.24,7.1,6.3,4.4,1,0,0,8,6,0,0,TRUE,10,Reliant Stadium,77,88,0,10,3,1,0,7,\N,\N,\N,\N,0,10,10,183,\N,82,10,AWAY
1,2014,1,2009-09-14,OAK,SD,24,0,46,10,3,12,6,1,1,0,0,1,7,0,0,0,3,36,0,19,4,67,0,23,0,0,66.98,11.98,22.7,18.2,8.1,6,0,0,8,7,0,0,TRUE,7,Oakland-Alameda County Coliseum,63,86,12,12,5,0,0,24,\N,\N,\N,\N,0,7,7,317,\N,83,7,HOME
1,2014,1,2009-09-13,PHI,CAR,10,2,42,11,5,55,10,2,2,2,1,5,69,0,0,0,2,106,1,85,2,45,0,28,0,0,23.92,-5.58,18.7,6.6,0.2,4,0,0,10,5,1,1,TRUE,35,Bank of America Stadium,82,61,5,16,3,3,2,10,\N,\N,\N,\N,0,35,35,169,\N,26,35,AWAY
1,2014,1,2009-09-10,PIT,TEN,10,0,40,19,1,10,6,1,1,5,0,1,16,0,1,0,1,11,0,11,4,116,0,39,0,0,52.76,11.86,10.5,23.1,3.3,4,0,0,3,7,0,0,TRUE,9,Heinz Field,67,54,9,13,4,0,0,10,\N,\N,\N,\N,0,11,11,320,\N,28,11,HOME
1,2014,1,2009-09-14,SD,OAK,20,0,42,10,1,7,7,1,1,0,0,2,21,0,0,0,3,10,0,8,5,170,0,66,0,0,64.3,9.6,19.2,16.6,10.9,8,0,0,1,3,0,0,TRUE,8,Oakland-Alameda County Coliseum,63,86,12,14,7,1,1,20,\N,\N,\N,\N,0,8,8,366,\N,84,8,AWAY
1,2014,1,2009-09-13,SEA,STL,0,0,35,9,3,21,8,1,1,0,0,0,0,0,0,0,4,28,0,11,1,20,0,20,0,0,32.44,7.84,6.7,12.6,5.3,0,0,0,7,4,0,0,TRUE,15,Qwest Field,73,55,5,12,2,1,0,0,\N,\N,\N,\N,0,15,15,247,\N,90,15,HOME
1,2014,1,2009-09-13,SF,ARI,16,0,44,6,3,29,8,1,0,0,0,2,12,0,0,0,4,37,0,14,2,40,0,21,0,0,60.32,11.12,16.8,22.4,0,10,0,0,9,6,0,0,TRUE,8,University of Phoenix Stadium,70,40,0,14,4,1,0,16,\N,\N,\N,\N,0,8,8,299,\N,93,8,AWAY
1,2014,1,2009-09-13,STL,SEA,28,0,53,16,0,0,6,1,1,0,0,2,12,0,0,0,1,24,0,24,2,42,0,23,0,0,89.76,21.86,24.4,18,21.5,4,0,0,2,3,0,0,TRUE,5,Qwest Field,73,55,5,15,8,0,0,28,\N,\N,\N,\N,0,5,5,446,\N,32,5,AWAY
1,2014,1,2009-09-13,TB,DAL,34,0,36,5,1,9,3,0,0,-3,0,0,0,0,0,0,3,27,0,14,4,101,0,36,0,0,109.22,26.32,17.7,44.8,8.4,12,0,0,10,3,0,0,TRUE,0,Raymond James Stadium,85,82,6,10,3,0,0,34,\N,\N,\N,\N,0,0,0,462,\N,95,0,HOME
1,2014,1,2009-09-10,TEN,PIT,13,0,51,32,4,42,4,1,1,0,0,2,80,0,0,0,4,14,0,11,3,59,0,21,0,0,65.42,14.82,6.6,30.6,6.4,7,0,0,10,6,0,0,TRUE,14,Heinz Field,67,54,9,14,4,0,0,13,\N,\N,\N,\N,0,14,14,357,\N,34,14,AWAY
1,2014,1,2009-09-13,WAS,NYG,23,0,49,21,1,8,6,1,1,0,0,1,18,0,0,0,1,1,0,1,5,115,0,29,0,0,63.14,9.94,13.4,22.6,6.2,11,0,0,2,5,0,0,TRUE,5,Giants Stadium,80,41,8,13,6,1,0,17,\N,\N,\N,\N,0,6,6,351,\N,97,6,AWAY
1,2014,2,2009-09-20,ARI,JAX,17,1,39,8,4,7,3,4,2,18,0,1,7,0,1,0,2,0,0,0,2,51,0,30,1,0,67.68,17.98,8.2,24.3,12.2,5,83,0,7,7,0,1,TRUE,17,Jacksonville Municipal Stadium,83,74,8,16,6,2,1,17,\N,\N,\N,\N,0,19,19,367,\N,1,19,AWAY
1,2014,2,2009-09-20,ATL,CAR,20,0,44,11,1,12,6,2,1,0,0,1,4,0,1,0,0,0,0,0,3,102,0,41,0,0,77.52,14.32,23,19.3,12.9,8,0,0,5,2,0,0,TRUE,6,Georgia Dome,70,40,0,12,7,1,0,20,\N,\N,\N,\N,0,8,8,440,\N,2,8,HOME
1,2014,2,2009-09-20,BAL,SD,26,0,46,8,2,15,5,1,0,0,0,2,12,0,0,0,0,0,0,0,6,152,0,41,0,0,96.34,22.44,23.5,27.9,8.5,14,0,0,9,6,0,0,TRUE,6,Qualcomm Stadium,83,50,8,16,7,2,1,26,\N,\N,\N,\N,0,6,6,474,\N,36,6,AWAY
1,2014,2,2009-09-20,BUF,TB,20,1,40,22,2,0,9,0,0,0,0,2,103,1,0,0,3,31,0,16,4,71,0,26,0,0,75.14,19.84,18.2,11.7,23.4,2,0,0,13,4,1,0,TRUE,13,Ralph Wilson Stadium,74,47,4,16,4,4,3,20,\N,\N,\N,\N,0,13,13,353,\N,37,13,HOME
1,2014,2,2009-09-20,CAR,ATL,28,0,53,6,0,0,2,1,1,0,0,1,13,0,0,0,2,17,0,10,0,0,0,0,0,0,81.9,19.1,26.3,19.4,13.1,4,0,0,0,2,0,0,TRUE,3,Georgia Dome,70,40,0,12,6,2,2,28,\N,\N,\N,\N,0,3,3,371,\N,5,3,AWAY
1,2014,2,2009-09-20,CHI,PIT,14,0,44,8,2,18,2,2,1,0,0,1,14,0,0,0,2,14,0,12,3,53,0,26,0,0,55.44,17.44,13,13.3,9.7,2,0,0,5,7,0,0,TRUE,7,Soldier Field,70,63,13,12,6,1,1,14,\N,\N,\N,\N,0,7,7,308,\N,38,7,HOME
1,2014,2,2009-09-20,CIN,GB,24,0,43,9,6,39,4,2,1,-2,0,0,0,0,0,0,5,114,0,60,3,67,0,29,0,0,65.44,18.74,10.8,19.4,10.5,6,0,0,11,6,0,0,TRUE,8,Lambeau Field,68,54,7,13,6,0,0,18,\N,\N,\N,\N,0,9,9,311,\N,7,9,AWAY
1,2014,2,2009-09-20,CLE,DEN,27,0,48,13,0,0,1,1,1,-3,0,0,0,0,0,0,2,24,0,17,3,60,0,21,0,0,84.42,14.52,32.4,22,6.5,9,0,0,2,2,0,0,TRUE,2,Invesco Field,82,20,9,15,8,1,0,27,\N,\N,\N,\N,0,2,2,449,\N,8,2,AWAY
1,2014,2,2009-09-20,DAL,NYG,33,0,44,10,0,0,8,0,0,0,0,0,0,0,0,0,1,4,0,4,7,163,0,38,0,0,90.9,21.4,10.3,42.9,1.3,15,0,0,2,5,0,0,TRUE,-1,Cowboys Stadium,84,50,7,15,6,0,0,27,\N,\N,\N,\N,0,0,0,427,\N,48,0,HOME
1,2014,2,2009-09-20,DEN,CLE,6,0,39,6,4,15,7,1,2,0,0,1,3,0,0,0,3,10,0,10,2,46,0,24,0,0,27.94,2.84,7.8,10,1.3,6,0,0,6,6,0,0,TRUE,17,Invesco Field,82,20,9,14,3,0,0,6,\N,\N,\N,\N,0,17,17,200,\N,49,17,HOME
1,2014,2,2009-09-20,DET,MIN,27,0,37,21,3,16,2,1,1,0,0,0,0,0,0,0,1,7,0,7,6,96,0,23,0,0,67.86,14.46,18.5,19,6.9,9,0,0,7,5,0,0,TRUE,5,Ford Field,68,70,0,11,3,1,1,27,\N,\N,\N,\N,0,5,5,265,\N,11,5,HOME
1,2014,2,2009-09-20,GB,CIN,31,1,45,15,2,17,5,1,0,0,0,2,59,1,0,0,0,0,0,0,5,113,0,28,0,0,80,21.5,17.4,30.3,3.8,7,0,0,5,5,1,0,TRUE,11,Lambeau Field,68,54,7,14,9,0,0,31,\N,\N,\N,\N,0,11,11,319,\N,12,11,HOME
1,2014,2,2009-09-20,HOU,TEN,31,0,41,10,1,7,4,0,1,0,0,1,13,0,0,0,2,14,0,16,3,50,0,26,0,0,89.24,13.04,48.9,15.9,4.4,7,0,0,3,7,0,0,TRUE,4,LP Field,77,83,13,11,5,1,0,31,\N,\N,\N,\N,0,4,4,449,\N,13,4,AWAY
1,2014,2,2009-09-21,IND,MIA,23,0,67,11,2,19,3,1,0,0,0,1,0,0,0,0,1,2,0,2,5,90,0,22,0,0,70.52,5.72,36.6,17.1,0.1,11,0,0,1,3,0,0,TRUE,4,Land Shark Stadium,84,67,10,21,15,1,1,23,\N,\N,\N,\N,0,4,4,403,\N,14,4,AWAY
1,2014,2,2009-09-20,JAX,ARI,31,0,45,4,0,0,1,3,2,0,0,0,0,0,0,0,1,11,0,11,4,85,0,29,0,0,79.9,18.2,24.9,27.5,2.3,7,0,0,1,0,0,0,TRUE,3,Jacksonville Municipal Stadium,83,74,8,9,2,1,1,31,\N,\N,\N,\N,0,3,3,383,\N,52,3,HOME
1,2014,2,2009-09-20,KC,OAK,13,0,28,0,2,10,7,0,0,1,0,0,0,0,0,0,6,57,0,18,0,0,0,0,0,0,36.96,4.06,16.7,7.2,0,9,0,0,2,1,0,0,TRUE,6,Arrowhead Stadium,72,70,5,13,3,0,0,13,\N,\N,\N,\N,0,6,6,166,\N,55,6,HOME
1,2014,2,2009-09-21,MIA,IND,27,0,19,3,1,8,2,0,0,0,0,0,0,0,0,0,1,8,0,8,4,91,0,25,0,0,83.52,20.42,14.9,14.9,24.3,9,0,0,3,1,0,0,TRUE,1,Land Shark Stadium,84,67,10,7,3,0,0,27,\N,\N,\N,\N,0,1,1,356,\N,64,1,HOME
1,2014,2,2009-09-20,MIN,DET,13,0,52,6,2,16,3,2,1,0,0,2,49,0,0,0,2,22,0,13,3,79,0,30,0,0,45.18,6.78,12.2,14,5.2,7,0,0,3,6,0,0,TRUE,12,Ford Field,68,70,0,13,5,2,2,13,\N,\N,\N,\N,0,12,12,265,\N,67,12,AWAY
1,2014,2,2009-09-20,NE,NYJ,16,0,45,20,2,26,1,2,1,0,0,0,0,0,0,0,2,3,0,2,5,99,0,22,0,0,52.52,10.32,10.9,13.1,8.2,10,0,0,3,5,0,0,TRUE,5,The Meadowlands,69,41,5,11,3,0,0,16,\N,\N,\N,\N,0,5,5,254,\N,21,5,AWAY
1,2014,2,2009-09-20,NO,PHI,22,1,47,6,1,7,5,1,1,0,0,3,100,1,0,0,2,3,0,3,3,72,0,27,0,0,84.64,17.04,12.1,37.1,10.4,8,0,0,6,3,1,0,TRUE,15,Lincoln Financial Field,68,53,2,16,7,2,1,22,\N,\N,\N,\N,0,15,15,463,\N,69,15,AWAY
1,2014,2,2009-09-20,NYG,DAL,31,1,32,12,0,0,6,0,1,0,0,3,56,1,0,0,3,21,0,9,5,93,0,29,0,0,69.88,9.38,36.2,6.9,10.4,7,0,0,1,2,1,0,TRUE,13,Cowboys Stadium,84,50,7,11,6,0,0,31,\N,\N,\N,\N,0,13,13,378,\N,75,13,AWAY
